生产厂商:ID,:LABEL,name
30428,生产厂商,康斯平
30429,生产厂商,白云山何济公消炎镇痛膏
30430,生产厂商,瑞新药业薄芝片
30431,生产厂商,辰欣药业吗替麦考酚酯胶囊
30432,生产厂商,源安堂复方黄松湿巾
30433,生产厂商,山西万辉生化丸
30434,生产厂商,太湖美复方氯化钠滴眼液
30435,生产厂商,浙江亚太头孢氨苄胶囊
30436,生产厂商,黑龙江鼎恒升清咽片
30437,生产厂商,昆明赛诺宁心宝胶囊
30438,生产厂商,海南卫康注射用头孢噻肟钠
30439,生产厂商,浙江天瑞三维钙片
30440,生产厂商,吉林敖东延边枸橼酸铋钾颗粒
30441,生产厂商,白云山明兴烟酰胺注射液
30442,生产厂商,大峻药业止痛化癥片
30443,生产厂商,真瑞硝酸毛果芸香碱滴眼液
30444,生产厂商,万辉双鹤盐酸海索那林片
30445,生产厂商,贺普丁
30446,生产厂商,普华制药参皇软膏
30447,生产厂商,青岛金峰复方甘草酸单铵S氯
30448,生产厂商,康诺药业氢氯噻嗪片
30449,生产厂商,岷海制药肾石通颗粒
30450,生产厂商,石家庄御生堂明目地黄丸
30451,生产厂商,颐海药业复方蚂蚁养肝胶囊
30452,生产厂商,长春精优肌氨肽苷注射液
30453,生产厂商,金龙福药业盐酸林可霉素胶囊
30454,生产厂商,中化联合制药注射用去甲斑蝥
30455,生产厂商,河南润弘乳宁胶囊
30456,生产厂商,法地兰
30457,生产厂商,北京京丰制药集团盐酸二甲双
30458,生产厂商,合肥利民尼群地平片
30459,生产厂商,葵花阿奇霉素干混悬剂
30460,生产厂商,山西远景康业曲匹布通片
30461,生产厂商,奇灵制药氨苄西林丙磺舒胶囊
30462,生产厂商,千金协力药业葡萄糖酸锌片
30463,生产厂商,兹养维生素A棕榈酸酯眼用凝
30464,生产厂商,湖北恒安氟康唑胶囊
30465,生产厂商,广西慧宝源十滴水
30466,生产厂商,众益红霉素肠溶胶囊
30467,生产厂商,舒美达姜黄消痤搽剂
30468,生产厂商,鲁南普济痔疮栓
30469,生产厂商,泉州亚泰制药赛霉安乳膏
30470,生产厂商,内蒙古康源药业阿法骨化醇胶
30471,生产厂商,吉尔吉药业喘嗽宁片
30472,生产厂商,齐鲁制药替加氟片
30473,生产厂商,海南皇隆注射用乙酰谷酰胺
30474,生产厂商,重庆市渝生樟脑醑
30475,生产厂商,山西国润氢化可的松注射液
30476,生产厂商,心正药业消肿片
30477,生产厂商,香雪头孢羟氨苄甲氧苄啶胶囊
30478,生产厂商,西艾克
30479,生产厂商,合肥利民氯霉素滴眼液
30480,生产厂商,哈高科白天鹅眼氨肽注射液
30481,生产厂商,中联仲景胃灵胶囊
30482,生产厂商,隆赋药业注射用单磷酸阿糖腺
30483,生产厂商,通药制药喘嗽宁片
30484,生产厂商,山西华康补肾强身胶囊
30485,生产厂商,999防风通圣丸
30486,生产厂商,世康特聚磺苯乙烯钠散
30487,生产厂商,南宁康诺甲状腺片
30488,生产厂商,常州制药氯氮平片
30489,生产厂商,新东港药业盐酸舍曲林片
30490,生产厂商,通化东宝胰岛素注射液
30491,生产厂商,通化金汇理气舒心片
30492,生产厂商,昆药集团多维元素片
30493,生产厂商,天津金耀阿达帕林凝胶
30494,生产厂商,广东一禾盐酸左旋咪唑片
30495,生产厂商,人福成田药业维A酸乳膏
30496,生产厂商,唐山利康尿素维E乳膏
30497,生产厂商,武汉长联来福注射用酚磺乙胺
30498,生产厂商,黑龙江天宏增抗宁片
30499,生产厂商,帅泰硫酸氢氯吡格雷片
30500,生产厂商,恩华药业盐酸硫必利片
30501,生产厂商,注射用头孢呋辛钠
30502,生产厂商,四川科伦金刚藤软胶囊
30503,生产厂商,郑州福瑞堂轻身减肥胶囊
30504,生产厂商,广东南国呋塞米注射液
30505,生产厂商,畅迪
30506,生产厂商,西藏神猴药业二十味肉豆蔻丸
30507,生产厂商,小儿咳喘灵颗粒
30508,生产厂商,容生地塞米松磷酸钠注射液
30509,生产厂商,华中药业维生素B6片
30510,生产厂商,江世药业注射用过氧化碳酰胺
30511,生产厂商,安徽桑尼注射用抑肽酶
30512,生产厂商,延华
30513,生产厂商,迈可抒
30514,生产厂商,新乡恒久远盐酸倍他司汀片
30515,生产厂商,五洲通制药注射用单磷酸阿糖
30516,生产厂商,艾坦
30517,生产厂商,吉林天强制药降糖宁胶囊
30518,生产厂商,陕西东泰风湿定胶囊
30519,生产厂商,新汇制药宁心宝胶囊
30520,生产厂商,银朵兰维药百癣夏塔热片
30521,生产厂商,三才石岐制药地塞米松片
30522,生产厂商,陕西诚信接骨续筋片
30523,生产厂商,海陵药业盐酸多沙普仑注射液
30524,生产厂商,杭州国光药业眼氨肽注射液
30525,生产厂商,福建三明天泰硫软膏
30526,生产厂商,广州白云山明兴苦参碱注射液
30527,生产厂商,康缘腰痹通胶囊
30528,生产厂商,昌都藏药二十五味马宝丸
30529,生产厂商,亚宝药业替加氟注射液
30530,生产厂商,欧莱
30531,生产厂商,仙琚糠酸莫米松凝胶
30532,生产厂商,杭州民生利福平胶囊
30533,生产厂商,山东方明氧氟沙星凝胶
30534,生产厂商,兰花药业诺氟沙星胶囊
30535,生产厂商,卫武光明人纤维蛋白原
30536,生产厂商,京万红阿魏化痞膏
30537,生产厂商,欧立制药醋酸甲萘氢醌片
30538,生产厂商,北京双鹭注射用果糖二磷酸钠
30539,生产厂商,万泽制药醋酸泼尼松片
30540,生产厂商,东泰药业盐酸二甲双胍片
30541,生产厂商,倍特药业阿米卡星滴眼液
30542,生产厂商,无锡济民可信山禾溴丙胺太林
30543,生产厂商,抚松制药清胰利胆丸
30544,生产厂商,楚克五妙水仙膏
30545,生产厂商,金珠雅砻二十五味珊瑚胶囊
30546,生产厂商,河南宛西制药注射用硝普钠
30547,生产厂商,四川旭晖西洛他唑片
30548,生产厂商,华阳再欣
30549,生产厂商,冀南制药呋塞米注射液
30550,生产厂商,天津力生制药氢氯噻嗪片
30551,生产厂商,库伦红花清肝十三味丸
30552,生产厂商,雄巴拉曲神水二十六味通经散
30553,生产厂商,永光制药托吡卡胺滴眼液
30554,生产厂商,恩华药业卡马西平片
30555,生产厂商,仙特明
30556,生产厂商,南岛复合维生素B片
30557,生产厂商,力胜制药布洛芬缓释胶囊
30558,生产厂商,大连天宇阿奇霉素干混悬剂
30559,生产厂商,世贸天阶江苏别嘌醇片
30560,生产厂商,欧开
30561,生产厂商,湖南安邦景天三七片
30562,生产厂商,湖北科伦硫酸阿托品注射液
30563,生产厂商,天强制药接骨续筋片
30564,生产厂商,盛通药业雪梨膏
30565,生产厂商,金赛药业重组人生长激素注射
30566,生产厂商,同仁堂茴香橘核丸
30567,生产厂商,江苏晨牌乙酰唑胺片
30568,生产厂商,和悦醋酸去氨加压素片
30569,生产厂商,民济药业生三七散
30570,生产厂商,益盛药业呋塞米注射液
30571,生产厂商,福邦药业克拉霉素胶囊
30572,生产厂商,郝其军制药复方皂矾丸
30573,生产厂商,白云山复方硫酸新霉素滴眼液
30574,生产厂商,河南圣光三恩羚羊感冒片
30575,生产厂商,金不换复方炉甘石外用散
30576,生产厂商,天津力生制药溴丙胺太林片
30577,生产厂商,北京协和三尖杉酯碱注射液
30578,生产厂商,广西麦克健丰制药石淋通颗粒
30579,生产厂商,紫珍断血流滴丸
30580,生产厂商,甲硝唑芬布芬胶囊
30581,生产厂商,青海益欣消瘀康胶囊
30582,生产厂商,成都正康注射用盐酸丁卡因
30583,生产厂商,大华制药板蓝根注射液
30584,生产厂商,元和抑眩宁胶囊
30585,生产厂商,特适纳双氯芬酸钠缓释片
30586,生产厂商,北京太洋复方甲苯咪唑片
30587,生产厂商,万岁药业防风通圣丸
30588,生产厂商,京丰制药单硝酸异山梨酯片
30589,生产厂商,维奥制药红金消结片
30590,生产厂商,莱恩药业克林霉素磷酸酯注射
30591,生产厂商,京万红京万红软膏
30592,生产厂商,锐迈
30593,生产厂商,石家庄华新盐酸左氧氟沙星胶
30594,生产厂商,众燊制药潞党参口服液
30595,生产厂商,吉林华康药业枸橼酸钾颗粒
30596,生产厂商,海欣制药注射用盐酸尼莫司汀
30597,生产厂商,江苏大红鹰恒顺硫普罗宁注射
30598,生产厂商,宁波大红鹰氟尿嘧啶注射液
30599,生产厂商,哈尔滨珍宝注射用血塞通
30600,生产厂商,代尔松
30601,生产厂商,标准桃金娘油肠溶胶囊
30602,生产厂商,武汉华龙转移因子注射液
30603,生产厂商,天津中新茴香橘核丸
30604,生产厂商,美纳里尼酮洛芬凝胶
30605,生产厂商,金鸡复方猴头颗粒
30606,生产厂商,奇林药业维生素C片
30607,生产厂商,罗欣药业注射用硫普罗宁
30608,生产厂商,山丹羚羊角口服液
30609,生产厂商,徐州莱恩吡拉西坦注射液
30610,生产厂商,杭州民生盐酸乙胺丁醇片
30611,生产厂商,乐普药业盐酸氨溴索缓释胶囊
30612,生产厂商,瑞晴乳块消颗粒
30613,生产厂商,东信药业琥乙红霉素颗粒
30614,生产厂商,辅仁吡拉西坦注射液
30615,生产厂商,广州花城甲苯咪唑片
30616,生产厂商,山东鲁西盐酸黄酮哌酯片
30617,生产厂商,沧州光明氧氟沙星滴眼液
30618,生产厂商,恩华药业舒必利片
30619,生产厂商,新亚注射用头孢曲松钠
30620,生产厂商,通化振霖蛋氨酸重酒石酸胆碱
30621,生产厂商,圣特药业陈香露白露片
30622,生产厂商,吉林抚松清胰利胆丸
30623,生产厂商,福美欣他克莫司胶囊
30624,生产厂商,广西仁德千福夏桑菊颗粒
30625,生产厂商,信谊九福复方氟尿嘧啶片
30626,生产厂商,同联药业盐酸左旋咪唑丸
30627,生产厂商,真伏伊曲康唑分散片
30628,生产厂商,通化金汇药业益肾康胶囊
30629,生产厂商,吉林辉南长龙生化贞芪扶正颗
30630,生产厂商,乐芬
30631,生产厂商,赛弗
30632,生产厂商,德国夏菩莉芙敏片
30633,生产厂商,辽宁修正制药维胺酯维E乳膏
30634,生产厂商,方健二妙丸
30635,生产厂商,延边药业人工牛黄甲硝唑胶囊
30636,生产厂商,远景康业颠茄片
30637,生产厂商,北京同仁堂嗣育保胎丸
30638,生产厂商,湘江利巴韦林颗粒
30639,生产厂商,普渡制药萘丁美酮胶囊
30640,生产厂商,鲁明硫酸阿托品片
30641,生产厂商,山西远景康业盐酸左旋咪唑片
30642,生产厂商,注射用重组人生长激素
30643,生产厂商,华伊欣伊曲康唑胶囊
30644,生产厂商,国润制药度米芬含片
30645,生产厂商,西南药业维生素D2片
30646,生产厂商,云阳富马酸酮替芬片
30647,生产厂商,宝珠制药维生素B1片
30648,生产厂商,广西半宙天龙大黄碳酸氢钠片
30649,生产厂商,新高制药维胺酯维E乳膏
30650,生产厂商,山西云鹏制药氢氯噻嗪片
30651,生产厂商,北京益民药业硝酸甘油片
30652,生产厂商,同达药业柳氮磺吡啶肠溶片
30653,生产厂商,恒健维生素B1片
30654,生产厂商,七O七天然制药白带丸
30655,生产厂商,福建古田三磷酸腺苷二钠注射
30656,生产厂商,思密达
30657,生产厂商,海南海神同洲克拉霉素胶囊
30658,生产厂商,河南新谊药业氨甲环酸片
30659,生产厂商,健今药业利胆片
30660,生产厂商,康福来四环素片
30661,生产厂商,金口馨复方氯己定含漱液
30662,生产厂商,倍欣
30663,生产厂商,陕西天洋黄连上清丸
30664,生产厂商,银诺克消癌平片
30665,生产厂商,吉林福康药业复方鱼腥草片
30666,生产厂商,葵花药业（重庆）小儿咳喘灵
30667,生产厂商,秦红维生素B1片
30668,生产厂商,河南四方药业龟甲胶
30669,生产厂商,桂林南药甲苯咪唑咀嚼片
30670,生产厂商,佰和药业蒲地蓝消炎片
30671,生产厂商,敏克盐酸异丙嗪片
30672,生产厂商,亚宝药业克林霉素磷酸酯注射
30673,生产厂商,紫鑫萆薢分清丸
30674,生产厂商,德尔特酒石酸美托洛尔片
30675,生产厂商,红太阳舒筋定痛片
30676,生产厂商,内蒙古康源药业果糖二磷酸钠
30677,生产厂商,辰欣桂利嗪片
30678,生产厂商,天津创新药业罗红霉素片
30679,生产厂商,龙泰制药净石灵胶囊
30680,生产厂商,国瑞药业利巴韦林分散片
30681,生产厂商,亦通抗栓胶囊
30682,生产厂商,泰道替莫唑胺胶囊
30683,生产厂商,山西太原维生素B2片
30684,生产厂商,白敬宇制药茶苯海明片
30685,生产厂商,葵花药业颠茄片
30686,生产厂商,江西九华复方小儿退热栓
30687,生产厂商,辰欣肝素钠注射液
30688,生产厂商,石药欧意盐酸普罗帕酮片
30689,生产厂商,誉隆亚东药业消痔栓
30690,生产厂商,葵花药业利胆片
30691,生产厂商,华南药业利福平胶囊
30692,生产厂商,上海信谊美雄酮片
30693,生产厂商,湖北人福成田复方醋酸地塞米
30694,生产厂商,云南植物药业黄藤素分散片
30695,生产厂商,天一秦昆甲磺酸帕珠沙星氯化
30696,生产厂商,北京四环制药胸腺肽肠溶片
30697,生产厂商,通化兴华喘嗽宁片
30698,生产厂商,花城制药双嘧达莫片
30699,生产厂商,陕西华西乳核内消液
30700,生产厂商,吉林康乃尔胸腺肽肠溶片
30701,生产厂商,湖南洞庭盐酸氯米帕明片
30702,生产厂商,信龙氧氟沙星滴耳液
30703,生产厂商,五景药业法可林滴眼液
30704,生产厂商,卓峰双氯芬酸钠滴眼液
30705,生产厂商,广东闰宝药业盐酸可乐定片
30706,生产厂商,荣昌制药肛泰
30707,生产厂商,绿霏氧氟沙星滴耳液
30708,生产厂商,南峰药业三七胶囊
30709,生产厂商,君可多
30710,生产厂商,广东南国马来酸氯苯那敏片
30711,生产厂商,广州欧化盐酸洛美沙星片
30712,生产厂商,康乐制药甘露醇注射液
30713,生产厂商,普兰特十味诃子片
30714,生产厂商,万邦德制药盐酸溴己新片
30715,生产厂商,云阳盐酸普萘洛尔片
30716,生产厂商,泰邦生物破伤风人免疫球蛋白
30717,生产厂商,五洲通药业丁酸氢化可的松乳
30718,生产厂商,湖北益康利巴韦林含片
30719,生产厂商,费森尤斯卡比
30720,生产厂商,山西云鹏异烟肼片
30721,生产厂商,南京海辰注射用盐酸甲氯芬酯
30722,生产厂商,可达龙
30723,生产厂商,宝庆丙戊酸镁片
30724,生产厂商,北京同仁堂儿童清热口服液
30725,生产厂商,本天药业复方紫荆皮水杨酸溶
30726,生产厂商,安徽新和成皖南无极膏
30727,生产厂商,金鹿左旋多巴片
30728,生产厂商,无锡曙辉药业环孢素软胶囊
30729,生产厂商,白云山何济公复方托吡卡胺滴
30730,生产厂商,元和乳宁片
30731,生产厂商,山西普德注射用硫普罗宁
30732,生产厂商,万晟药业阿苯达唑片
30733,生产厂商,吉林敖东力源金胆片
30734,生产厂商,亨瑞达制药维生素B12片
30735,生产厂商,湖南科威牡蛎碳酸钙胶囊
30736,生产厂商,新赣江药业腰息痛胶囊
30737,生产厂商,金钟制药过氧化氢溶液
30738,生产厂商,金耀药业苯甲酸雌二醇注射液
30739,生产厂商,甘露仁青常觉
30740,生产厂商,江西金钥利巴韦林片
30741,生产厂商,迪康长江制药盐酸肾上腺素注
30742,生产厂商,广东华南桂利嗪片
30743,生产厂商,莱士血液制品人血白蛋白
30744,生产厂商,河南辅仁怀庆堂注射用抑肽酶
30745,生产厂商,大冢制药孟鲁司特钠片
30746,生产厂商,乐宁枸橼酸氯米芬胶囊
30747,生产厂商,仁仁阿娜尔妇洁液
30748,生产厂商,湖南科伦注射用磷霉素钠
30749,生产厂商,金柯制药消炎利胆片
30750,生产厂商,苏州中化注射用头孢哌酮钠
30751,生产厂商,普华克胜利巴韦林滴眼液
30752,生产厂商,湖北纽兰生脉饮
30753,生产厂商,仁盛制药磺胺甲噁唑片
30754,生产厂商,注射用磺苄西林钠
30755,生产厂商,杭州澳亚生物注射用抑肽酶
30756,生产厂商,江中乳酸菌素片
30757,生产厂商,沈阳康芝盐酸金刚烷胺糖浆
30758,生产厂商,丽点维A酸乳膏
30759,生产厂商,海正麦克丁
30760,生产厂商,成都芝芝参附脱毒胶囊
30761,生产厂商,广西方略止泻颗粒
30762,生产厂商,上海现代哈森维生素K1注射
30763,生产厂商,别嘌醇片
30764,生产厂商,兴邦巯嘌呤片
30765,生产厂商,重庆九厂水杨酸苯酚贴膏
30766,生产厂商,武汉五景盐酸胺碘酮片
30767,生产厂商,三鹤药业安胎丸
30768,生产厂商,新亚注射用盐酸头孢甲肟
30769,生产厂商,山西津华晖星曲克芦丁片
30770,生产厂商,圣元硝酸咪康唑乳膏
30771,生产厂商,辰欣哈西奈德溶液
30772,生产厂商,承德天原清胃黄连丸
30773,生产厂商,天阳药业盐酸左旋咪唑片
30774,生产厂商,恒健制药硫软膏
30775,生产厂商,抚松制药胃乐新胶囊
30776,生产厂商,吉林红石乳宁片
30777,生产厂商,杭州老桐君小儿咳喘灵口服液
30778,生产厂商,江西心诚藿香正气片
30779,生产厂商,广东星昊注射用胰激肽原酶
30780,生产厂商,方盛制药氟罗沙星分散片
30781,生产厂商,鼎泰麝香壮骨膏
30782,生产厂商,德宁
30783,生产厂商,桂林华信新霉素氟轻松乳膏
30784,生产厂商,沈阳一药维生素B2注射液
30785,生产厂商,吉林天泰降糖舒胶囊
30786,生产厂商,双君虎驹乙肝胶囊
30787,生产厂商,岳阳同联乙酰螺旋霉素片
30788,生产厂商,湖南正清达那唑胶囊
30789,生产厂商,普康药业宁心宝胶囊
30790,生产厂商,全鸡药业小儿暖脐膏
30791,生产厂商,沈阳兴齐眼药双氯芬酸钠滴眼
30792,生产厂商,成都第一复方四环素泼尼松膜
30793,生产厂商,抗之霸诺氟沙星胶囊
30794,生产厂商,惠诺药业辅酶Q10胶囊
30795,生产厂商,葵花药业盐酸硫必利片
30796,生产厂商,海南卓泰制药盐酸利托君片
30797,生产厂商,福建太平洋制药无极膏
30798,生产厂商,肾石通颗粒
30799,生产厂商,同仁堂复方丹参片
30800,生产厂商,海南长安国际注射用异环磷酰
30801,生产厂商,杭州民生高三尖杉酯碱注射液
30802,生产厂商,海外制药舒筋活血片
30803,生产厂商,广西万寿堂梅苏颗粒
30804,生产厂商,成都东洋百信氨苄西林胶囊
30805,生产厂商,三乐骨筋丸胶囊
30806,生产厂商,万正药业胸腺肽注射液
30807,生产厂商,静安制药排石颗粒
30808,生产厂商,吉林辉南长龙生化注射用抑肽
30809,生产厂商,曼秀雷敦（中国）复方水杨酸
30810,生产厂商,长龙药业贞芪扶正颗粒
30811,生产厂商,石药唐威抗栓胶囊
30812,生产厂商,贺尔舒
30813,生产厂商,九芝堂安宫牛黄丸
30814,生产厂商,百澳药业宫瘤清片
30815,生产厂商,河北东风二维葡醛内酯片
30816,生产厂商,天圣药业复方胆通胶囊
30817,生产厂商,新乡华青尿素乳膏
30818,生产厂商,信孚药业环孢素软胶囊
30819,生产厂商,恒健制药鱼石脂软膏
30820,生产厂商,七星山药业双氯芬酸钠肠溶片
30821,生产厂商,华中药业卡托普利片
30822,生产厂商,怡瑞
30823,生产厂商,湖北东信大山楂颗粒
30824,生产厂商,伊人甲硝唑氯己定洗剂
30825,生产厂商,睡仙睡安胶囊
30826,生产厂商,北京顺鑫祥云小儿清解颗粒
30827,生产厂商,海口市制药注射用头孢唑肟钠
30828,生产厂商,山禾药业托吡卡胺滴眼液
30829,生产厂商,山西力玖硫酸亚铁片
30830,生产厂商,久美十五味赛尔斗丸
30831,生产厂商,山东华鲁酒石酸美托洛尔胶囊
30832,生产厂商,锦州紫金紫归治裂膏
30833,生产厂商,丹东药业三七片
30834,生产厂商,辰龙美诺平颗粒
30835,生产厂商,成都一药复方四环素泼尼松膜
30836,生产厂商,英太青双氯芬酸钠缓释胶囊
30837,生产厂商,天力泰药业复方万年青胶囊
30838,生产厂商,波立维
30839,生产厂商,江西金顶维磷糖浆
30840,生产厂商,武汉双龙百癣夏塔热片
30841,生产厂商,艾氟龙
30842,生产厂商,永寿制药消癌平片
30843,生产厂商,达芬盖
30844,生产厂商,诺得胜制药阿苯达唑片
30845,生产厂商,聚润堂补金片
30846,生产厂商,广东万健芦笋菠萝蛋白酶胶囊
30847,生产厂商,上海信谊复方氟尿嘧啶片
30848,生产厂商,科泰复
30849,生产厂商,良福制药维A酸乳膏
30850,生产厂商,福星生物碳酸氢钠注射液
30851,生产厂商,赤峰万泽药业醋酸泼尼松片
30852,生产厂商,蜀阳药业破伤风人免疫球蛋白
30853,生产厂商,汇仁药业利巴韦林片
30854,生产厂商,金耀药业注射用甲泼尼龙琥珀
30855,生产厂商,吉林恒金通脉颗粒
30856,生产厂商,泉州亚泰制药赛霉安散
30857,生产厂商,信谊黄河卡马西平片
30858,生产厂商,神龙药业依托红霉素片
30859,生产厂商,江苏奥赛康药业紫杉醇注射液
30860,生产厂商,太极集团养血安神片
30861,生产厂商,丹东医创注射用左卡尼汀
30862,生产厂商,振东泰盛注射用香菇多糖
30863,生产厂商,悦康药业注射用硝普钠
30864,生产厂商,金尔力
30865,生产厂商,石药集团三黄片
30866,生产厂商,江苏金丝利药业注射用胸腺五
30867,生产厂商,百会药业醋酸泼尼松片
30868,生产厂商,山东沃华防风通圣丸
30869,生产厂商,惠州中药复方鱼腥草片
30870,生产厂商,辉南辉发利肺片
30871,生产厂商,远大医药碘化钾片
30872,生产厂商,通化惠康胰岛素注射液
30873,生产厂商,康正药业氧氟沙星凝胶
30874,生产厂商,仙乐健康环孢素软胶囊
30875,生产厂商,信谊醋酸氢化可的松片
30876,生产厂商,振东泰盛注射用核黄素磷酸钠
30877,生产厂商,天津金世维生素B2片
30878,生产厂商,罗特药甲硝唑片
30879,生产厂商,兰州太宝天王补心丸
30880,生产厂商,修正复方胆通胶囊
30881,生产厂商,朝晖药业益肝灵片
30882,生产厂商,百灵鸟通便灵胶囊
30883,生产厂商,内蒙古惠丰小儿双解止泻颗粒
30884,生产厂商,宁夏启元三磷酸腺苷二钠注射
30885,生产厂商,克旨达阿昔莫司胶囊
30886,生产厂商,安徽双鹤甘油氯化钠注射液
30887,生产厂商,双益氟他胺片
30888,生产厂商,丽珠制药注射用绒促性素
30889,生产厂商,扬州星斗苯妥英钠片
30890,生产厂商,万和跌打丸
30891,生产厂商,欧宁注射用胸腺五肽
30892,生产厂商,维尔康生化制药注射用胰激肽
30893,生产厂商,利尔药业甘露聚糖肽片
30894,生产厂商,广西恒拓复方丹参片
30895,生产厂商,莱安
30896,生产厂商,纳诺卡
30897,生产厂商,湖北神农复方大红袍止血片
30898,生产厂商,葵花小儿麻甘颗粒
30899,生产厂商,红旗制药利福平胶囊
30900,生产厂商,百神昌诺活血止痛胶囊
30901,生产厂商,上海中西三维盐酸倍他司汀片
30902,生产厂商,升和宫瘤清胶囊
30903,生产厂商,海斯制药注射用盐酸甲氯芬酯
30904,生产厂商,正大天晴制药甘油果糖氯化钠
30905,生产厂商,四川科伦盐酸赖氨酸葡萄糖注
30906,生产厂商,长春银诺克断血流胶囊
30907,生产厂商,丰原制药注射用盐酸溴己新
30908,生产厂商,冯了性珍珠末
30909,生产厂商,北京赛升肌氨肽苷注射液
30910,生产厂商,湖南正清盐酸左氧氟沙星片
30911,生产厂商,迎春三磷酸腺苷二钠片
30912,生产厂商,丰原涂山甘油氯化钠注射液
30913,生产厂商,达菲
30914,生产厂商,浙江都邦葡萄糖氯化钠注射液
30915,生产厂商,赣南海欣转移因子口服溶液
30916,生产厂商,氯化钾缓释片
30917,生产厂商,海南锦瑞制药注射用异环磷酰
30918,生产厂商,内蒙古蒙药调元大补二十五味
30919,生产厂商,诺安盐酸洛美沙星滴眼液
30920,生产厂商,杭州民生药业卡托普利片
30921,生产厂商,颈复康保定东方制药麝香壮骨
30922,生产厂商,山东华鲁维生素B6注射液
30923,生产厂商,洮南药业注射用盐酸多沙普仑
30924,生产厂商,济源济世药业保和丸
30925,生产厂商,康和别嘌醇片
30926,生产厂商,宜昌人福盐酸罗哌卡因注射液
30927,生产厂商,鑫烨阿达帕林凝胶
30928,生产厂商,江苏安格甲硫酸新斯的明注射
30929,生产厂商,东芝堂灵仙跌打片
30930,生产厂商,山东方明克林霉素磷酸酯凝胶
30931,生产厂商,千金舒复方苦木消炎分散片
30932,生产厂商,康普药业注射用头孢噻肟钠
30933,生产厂商,福安药业注射用氢化可的松琥
30934,生产厂商,海南海神同洲盐酸左氧氟沙星
30935,生产厂商,天津柏海醋酸地塞米松片
30936,生产厂商,江苏普华克胜依诺沙星滴眼液
30937,生产厂商,北京曙光红霉素肠溶片
30938,生产厂商,蜂王牌再造生血片
30939,生产厂商,卡乐
30940,生产厂商,国康药业乳宁片
30941,生产厂商,芝芝冰黄肤乐软膏
30942,生产厂商,黑龙江富东制药美辛唑酮栓
30943,生产厂商,双吉制药硼酸氧化锌冰片软膏
30944,生产厂商,吉林鹿王利心丸
30945,生产厂商,广东万方肺气肿片
30946,生产厂商,立众制药硫酸软骨素滴眼液
30947,生产厂商,小贴士可乐定透皮贴片
30948,生产厂商,仙河蒲地蓝消炎片
30949,生产厂商,华南牌吲哚美辛肠溶片
30950,生产厂商,湖南迪诺阿奇霉素干混悬剂
30951,生产厂商,浙江南洋药业归圆口服液
30952,生产厂商,迪龙制药注射用促肝细胞生长
30953,生产厂商,志得快前列舒乐片
30954,生产厂商,东药盐酸左氧氟沙星注射液
30955,生产厂商,上海禾丰盐酸维拉帕米注射液
30956,生产厂商,科田药业曲咪新乳膏
30957,生产厂商,润舒
30958,生产厂商,广东岭南注射用硫酸长春新碱
30959,生产厂商,芜湖康奇维生素K1注射液
30960,生产厂商,黑龙江仁合堂胃膜素胶囊
30961,生产厂商,西安德天接骨续筋片
30962,生产厂商,润弘制药肝胆舒康胶囊
30963,生产厂商,广西邦琪小儿麻甘颗粒
30964,生产厂商,哈尔滨三精艾富西盐酸氨溴索
30965,生产厂商,倍泰龙
30966,生产厂商,长春新宇依托红霉素颗粒
30967,生产厂商,珑丹复方独活吲哚美辛胶囊
30968,生产厂商,湖南科伦注射用单磷酸阿糖腺
30969,生产厂商,上海丽珠醋酸奥曲肽注射液
30970,生产厂商,万德制药冠脉宁片
30971,生产厂商,奥邦甘露聚糖肽口服溶液
30972,生产厂商,昆明圣火黄藤素软胶囊
30973,生产厂商,马应龙尿素软膏
30974,生产厂商,康哲广明复方丹参片
30975,生产厂商,万全阿达帕林凝胶
30976,生产厂商,恒健制药肌苷片
30977,生产厂商,无锡福祈利福喷丁胶囊
30978,生产厂商,黑龙江天辰药业复方樟脑乳膏
30979,生产厂商,金耀药业卡莫司汀注射液
30980,生产厂商,山西普德积雪苷片
30981,生产厂商,方健制药夏枯草膏
30982,生产厂商,太宝制药归脾丸
30983,生产厂商,大峻复明胶囊
30984,生产厂商,白云山医药头孢氨苄胶囊
30985,生产厂商,白天鹅药业注射用绒促性素
30986,生产厂商,吉林佳泰制药利肺片
30987,生产厂商,通药制药青霉素V钾片
30988,生产厂商,衡山药业枸橼酸氯米芬胶囊
30989,生产厂商,福和红草止鼾胶囊
30990,生产厂商,山西汾河硝苯地平片
30991,生产厂商,澳医保灵保胎无忧片
30992,生产厂商,彼迪药业阿奇霉素分散片
30993,生产厂商,广东莱达消炎利胆片
30994,生产厂商,山西仟源医药曲匹布通片
30995,生产厂商,鲁南脉络舒通颗粒
30996,生产厂商,天津中新夜尿宁丸
30997,生产厂商,海口市制药注射用头孢唑林钠
30998,生产厂商,通化神源骨刺消痛胶囊
30999,生产厂商,江苏远恒硝酸咪康唑乳膏
31000,生产厂商,博祥化毒丹
31001,生产厂商,阜新蒙药清肺十八味丸
31002,生产厂商,联邦清风
31003,生产厂商,仁和妇炎康复咀嚼片
31004,生产厂商,上海东海维生素AE胶丸
31005,生产厂商,去甲斑蝥素片
31006,生产厂商,硫酸镁注射液
31007,生产厂商,广州康和丙硫氧嘧啶片
31008,生产厂商,安福定
31009,生产厂商,博可保
31010,生产厂商,宏利活络油
31011,生产厂商,海南斯达注射用腺苷钴胺
